company_name,jse_code,careers_url,careers_status,relevance_note,active,scraping_status,country,source_type,official_website
Ministry of Green Economy and Environment Zambia,,https://www.psmd.gov.zm/,no dedicated ministry website confirmed; national Public Service Management Division used instead,central government ministry,true,pending,Zambia,DEPT,https://www.cabinet.gov.zm/
Ministry of Transport and Logistics Zambia,,https://www.psmd.gov.zm/,no dedicated ministry website confirmed; national Public Service Management Division used instead,central government ministry,true,pending,Zambia,DEPT,https://www.cabinet.gov.zm/
Ministry of Water Development and Sanitation Zambia,,https://www.psmd.gov.zm/,no dedicated ministry website confirmed; national Public Service Management Division used instead,central government ministry,true,pending,Zambia,DEPT,https://www.cabinet.gov.zm/
Ministry of Youth Sport and Arts Zambia,,https://www.psmd.gov.zm/,no dedicated ministry website confirmed; national Public Service Management Division used instead,central government ministry,true,pending,Zambia,DEPT,https://www.cabinet.gov.zm/
Ministry of Lands and Natural Resources Zambia,,https://www.psmd.gov.zm/,no dedicated ministry website confirmed; national Public Service Management Division used instead,central government ministry,true,pending,Zambia,DEPT,https://www.cabinet.gov.zm/
Ministry of Labour and Social Security Zambia,,https://www.psmd.gov.zm/,no dedicated ministry website confirmed; national Public Service Management Division used instead,central government ministry,true,pending,Zambia,DEPT,https://www.cabinet.gov.zm/
Ministry of Fisheries and Livestock Zambia,,https://www.psmd.gov.zm/,no dedicated ministry website confirmed; national Public Service Management Division used instead,central government ministry,true,pending,Zambia,DEPT,https://www.cabinet.gov.zm/
Ministry of Community Development and Social Services Zambia,,https://www.psmd.gov.zm/,no dedicated ministry website confirmed; national Public Service Management Division used instead,central government ministry,true,pending,Zambia,DEPT,https://www.cabinet.gov.zm/
Ministry of Infrastructure Housing and Urban Development Zambia,,https://www.psmd.gov.zm/,no dedicated ministry website confirmed; national Public Service Management Division used instead,central government ministry,true,pending,Zambia,DEPT,https://www.cabinet.gov.zm/
Ministry of Technology and Science Zambia,,https://www.psmd.gov.zm/,no dedicated ministry website confirmed; national Public Service Management Division used instead,central government ministry,true,pending,Zambia,DEPT,https://www.cabinet.gov.zm/
Ministry of Small and Medium Enterprises Development Zambia,,https://www.psmd.gov.zm/,no dedicated ministry website confirmed; national Public Service Management Division used instead,central government ministry,true,pending,Zambia,DEPT,https://www.cabinet.gov.zm/
Lusaka City Council Zambia,,https://www.lcc.gov.zm/,"council's own site confirmed live, but no dedicated online vacancy page found",capital city council,true,pending,Zambia,MUNI,https://www.lcc.gov.zm/
Ndola City Council Zambia,,https://www.ndolacouncil.gov.zm/,"council's own site confirmed live, but no dedicated online vacancy page found","second-largest city, Copperbelt province",true,pending,Zambia,MUNI,https://www.ndolacouncil.gov.zm/
Kitwe City Council Zambia,,https://www.kitwecouncil.gov.zm/,"council's own site confirmed live, but no dedicated online vacancy page found","Copperbelt province, major mining hub",true,pending,Zambia,MUNI,https://www.kitwecouncil.gov.zm/
Livingstone City Council Zambia,,https://www.livingstonecouncil.gov.zm/,"council's own site confirmed live, but no dedicated online vacancy page found",tourism hub near Victoria Falls,true,pending,Zambia,MUNI,https://www.livingstonecouncil.gov.zm/
Kabwe Municipal Council Zambia,,https://www.mlgrd.gov.zm/,no verified official council website found; oversight ministry page used as reference,provincial capital municipal council,true,pending,Zambia,MUNI,https://www.mlgrd.gov.zm/
Chipata Municipal Council Zambia,,https://www.mlgrd.gov.zm/,no verified official council website found; oversight ministry page used as reference,provincial capital municipal council,true,pending,Zambia,MUNI,https://www.mlgrd.gov.zm/
Solwezi Municipal Council Zambia,,https://www.mlgrd.gov.zm/,no verified official council website found; oversight ministry page used as reference,provincial capital municipal council,true,pending,Zambia,MUNI,https://www.mlgrd.gov.zm/
Mongu Municipal Council Zambia,,https://www.mlgrd.gov.zm/,no verified official council website found; oversight ministry page used as reference,provincial capital municipal council,true,pending,Zambia,MUNI,https://www.mlgrd.gov.zm/
Mansa Municipal Council Zambia,,https://www.mlgrd.gov.zm/,no verified official council website found; oversight ministry page used as reference,provincial capital municipal council,true,pending,Zambia,MUNI,https://www.mlgrd.gov.zm/
Kasama Municipal Council Zambia,,https://www.mlgrd.gov.zm/,no verified official council website found; oversight ministry page used as reference,provincial capital municipal council,true,pending,Zambia,MUNI,https://www.mlgrd.gov.zm/
Choma Municipal Council Zambia,,https://www.mlgrd.gov.zm/,no verified official council website found; oversight ministry page used as reference,provincial capital municipal council,true,pending,Zambia,MUNI,https://www.mlgrd.gov.zm/
First Quantum Minerals Zambia,,https://www.first-quantum.com/careers/,"group careers portal with a Zambia-specific search, verified live","major copper mining operator (Kansanshi, Sentinel)",true,pending,Zambia,PRIVATE,https://www.first-quantum.com/
Zambia Sugar PLC,,https://zamsugar.co.zm/careers/,"dedicated careers page on the company's own site, verified live","largest sugar producer in Zambia, member of ABF Sugar/Illovo",true,pending,Zambia,PRIVATE,https://zamsugar.co.zm/
Ministry of Defence Malawi,,https://www.dhrmd.gov.mw/index.php/resources/category/4-vacancies,"no ministry-specific vacancy page confirmed; national civil service vacancies portal (DHRMD) used instead, verified live",central government ministry,true,pending,Malawi,DEPT,https://www.gov.mw/
Ministry of Finance and Economic Affairs Malawi,,https://www.dhrmd.gov.mw/index.php/resources/category/4-vacancies,"no ministry-specific vacancy page confirmed; national civil service vacancies portal (DHRMD) used instead, verified live",central government ministry,true,pending,Malawi,DEPT,http://www.finance.gov.mw/
Ministry of Foreign Affairs Malawi,,https://www.dhrmd.gov.mw/index.php/resources/category/4-vacancies,"no ministry-specific vacancy page confirmed; national civil service vacancies portal (DHRMD) used instead, verified live",central government ministry,true,pending,Malawi,DEPT,http://www.foreignaffairs.gov.mw/
Ministry of Labour Malawi,,https://www.dhrmd.gov.mw/index.php/resources/category/4-vacancies,"no ministry-specific vacancy page confirmed; national civil service vacancies portal (DHRMD) used instead, verified live",central government ministry,true,pending,Malawi,DEPT,http://www.labour.gov.mw/
Ministry of Health Malawi,,https://www.dhrmd.gov.mw/index.php/resources/category/4-vacancies,"no ministry-specific vacancy page confirmed; national civil service vacancies portal (DHRMD) used instead, verified live",central government ministry,true,pending,Malawi,DEPT,http://www.health.gov.mw/
Ministry of Gender Community Development and Social Welfare Malawi,,https://www.dhrmd.gov.mw/index.php/resources/category/4-vacancies,"no ministry-specific vacancy page confirmed; national civil service vacancies portal (DHRMD) used instead, verified live",central government ministry,true,pending,Malawi,DEPT,http://www.gender.gov.mw/
Ministry of Education Malawi,,https://www.dhrmd.gov.mw/index.php/resources/category/4-vacancies,"no ministry-specific vacancy page confirmed; national civil service vacancies portal (DHRMD) used instead, verified live",central government ministry,true,pending,Malawi,DEPT,http://www.education.gov.mw/
Ministry of Justice Malawi,,https://www.dhrmd.gov.mw/index.php/resources/category/4-vacancies,"no ministry-specific vacancy page confirmed; national civil service vacancies portal (DHRMD) used instead, verified live",central government ministry,true,pending,Malawi,DEPT,http://www.justice.gov.mw/
Ministry of Local Government Unity and Culture Malawi,,https://www.dhrmd.gov.mw/index.php/resources/category/4-vacancies,"no ministry-specific vacancy page confirmed; national civil service vacancies portal (DHRMD) used instead, verified live",central government ministry,true,pending,Malawi,DEPT,https://www.localgov.gov.mw/
Ministry of Information and Digitalization Malawi,,https://www.dhrmd.gov.mw/index.php/resources/category/4-vacancies,"no ministry-specific vacancy page confirmed; national civil service vacancies portal (DHRMD) used instead, verified live",central government ministry,true,pending,Malawi,DEPT,http://www.ict.gov.mw/
Ministry of Natural Resources and Climate Change Malawi,,https://www.dhrmd.gov.mw/index.php/resources/category/4-vacancies,"no ministry-specific vacancy page confirmed; national civil service vacancies portal (DHRMD) used instead, verified live",central government ministry,true,pending,Malawi,DEPT,https://mnrcc.gov.mw/
Ministry of Agriculture Malawi,,https://www.dhrmd.gov.mw/index.php/resources/category/4-vacancies,"no ministry-specific vacancy page confirmed; national civil service vacancies portal (DHRMD) used instead, verified live",central government ministry,true,pending,Malawi,DEPT,http://www.agriculture.gov.mw/
Ministry of Trade and Industry Malawi,,https://www.dhrmd.gov.mw/index.php/resources/category/4-vacancies,"no ministry-specific vacancy page confirmed; national civil service vacancies portal (DHRMD) used instead, verified live",central government ministry,true,pending,Malawi,DEPT,http://www.trade.gov.mw/
